datetime,cap_weighted_index,BTC,ponderated_index,MV,LV,HV,LB,HB,LB_EW,HB_EW,LB_BTC,HB_BTC
2016-08-20 00:00:00+00:00,118.91314969095707,113.80095587818127,1550.9850770869355,856.3864265374935,286.1907526009744,5475.804893009183,842.3402949314025,1912.7127366880331,842.3402949314025,1912.7127366880331,1018.2998261261812,1584.0956444894664
2016-08-21 00:00:00+00:00,118.84621224097371,113.72485341962188,1521.4508753592056,850.4075002250264,283.8139883813508,5312.737514569276,846.8444531647056,1829.6404877016453,846.8444531647056,1829.6404877016453,1012.0014562901919,1533.564163494584
2016-08-22 00:00:00+00:00,119.91188306061504,114.79009220331291,1505.3235063005304,852.7101345892871,284.70682000110213,5183.394561725099,835.6676946891902,1814.999956783085,835.6676946891902,1814.999956783085,1003.5375615155825,1513.8786189219759
2016-08-23 00:00:00+00:00,119.34588346525021,114.13705876714013,1469.6414750531285,848.450036936152,285.1844319697712,4928.965833829965,822.0350447129508,1758.563787080992,822.0350447129508,1758.563787080992,989.9186586761311,1462.6536651593844
2016-08-24 00:00:00+00:00,118.76824099957248,113.50456712569424,1480.5478530802252,862.2798169506325,283.8149529678438,5025.791973597358,825.8220460758956,1776.5633350970124,825.8220460758956,1776.5633350970124,993.164569916069,1479.5667125108125
2016-08-25 00:00:00+00:00,118.23437668288716,113.03093203013577,1486.1558104846529,864.9438897591425,285.04429706070795,5042.095732745285,833.6122734032301,1773.2628647154597,833.6122734032301,1773.2628647154597,1001.355669248176,1478.5725061380447
2016-08-26 00:00:00+00:00,118.5856981002708,113.40068433521857,1485.9698058750887,863.1688202635569,285.80376885286165,5027.399457584217,831.2008550897841,1777.9485651253317,831.2008550897841,1777.9485651253317,998.7895606104744,1481.9914361377141
2016-08-27 00:00:00+00:00,116.62697998280387,111.50223123017959,1471.1873397571146,851.3416841875919,281.61357852696824,5001.081135148104,820.638489387429,1765.1674348686101,820.638489387429,1765.1674348686101,990.3821048070487,1464.9805353357442
2016-08-28 00:00:00+00:00,117.3621401160461,112.2779285262925,1474.0490479937155,848.5377420121163,282.58832751533964,5003.226792176388,811.5135396729057,1791.6620115938379,811.5135396729057,1791.6620115938379,976.1394006737576,1491.7477185478524
2016-08-29 00:00:00+00:00,117.46406117399992,112.3160775736423,1469.6106887325764,856.3132625230442,283.8144466113289,4951.3889363156995,825.8941734030344,1749.1230228380123,825.8941734030344,1749.1230228380123,986.9485323439852,1466.2457764778928
2016-08-30 00:00:00+00:00,118.15048349827697,112.98045790594986,1532.060746716117,870.573609071108,283.34146450314165,5380.452001325146,825.9703349623082,1897.6171943039553,825.9703349623082,1897.6171943039553,995.2686054972231,1578.4993173123014
2016-08-31 00:00:00+00:00,117.71819548342594,112.58312090509102,1541.4548023027685,870.1826680016416,286.9369385888698,5378.158581002138,828.1524808263135,1915.874882671791,828.1524808263135,1915.874882671791,997.5999950302393,1594.1593267734281
2016-09-01 00:00:00+00:00,117.00766854180966,111.9631499766215,1503.5170585699098,849.2938309136784,282.4689610119992,5197.172737841171,809.2865118363227,1865.2143506352995,809.2865118363227,1865.2143506352995,976.3805377545133,1549.5981253264197
2016-09-02 00:00:00+00:00,117.61666743894472,112.59583725420764,1525.4085989843463,846.373813846179,283.55324236017873,5328.566909915809,807.1762943167734,1924.393769561099,807.1762943167734,1924.393769561099,976.545882447858,1594.460691222157
2016-09-03 00:00:00+00:00,121.93993414815397,117.03188673450022,1531.9141204964415,850.6287295561226,286.53776320788296,5317.9316895938055,809.5700396307298,1935.1010326682765,809.5700396307298,1935.1010326682765,980.0357912843724,1602.3625492961444
2016-09-04 00:00:00+00:00,123.97039796821593,119.07080658824265,1541.0042837707247,863.8677670900986,290.2700660527049,5311.774593441213,814.5021329034329,1946.277172418114,814.5021329034329,1946.277172418114,985.3234393481724,1612.7336116819058
2016-09-05 00:00:00+00:00,123.6080347758129,118.67092631756049,1551.234188405676,869.6668906830066,288.3809641533861,5416.868138049942,823.2080962823592,1951.3146028146045,823.2080962823592,1951.3146028146045,997.2298127096465,1614.6579436439026
2016-09-06 00:00:00+00:00,124.28922492673907,119.423342912983,1554.3854406553312,855.8563915055531,288.01488025426016,5445.752733092443,819.1916550418584,1968.7630779051083,819.1916550418584,1968.7630779051083,990.4888030180207,1632.1327928192147
2016-09-07 00:00:00+00:00,125.10473848778565,120.2270161771524,1555.141400665269,869.5053292300757,293.3808277302016,5349.590982138234,839.2264802288307,1922.5283650404674,839.2264802288307,1922.5283650404674,1009.7594033995499,1601.9661368888574
