datetime,peercoin,namecoin,litecoin,bitcoin,feathercoin,primecoin,ripple,nxt,dogecoin,omni,vertcoin,digibyte,reddcoin,dash,counterparty,monacoin,gulden,einsteinium,groestlcoin,maidsafecoin
2015-02-24 00:00:00+00:00,0.00213845827659304,0.0013733282114762112,0.017318934795809912,0.8531892239960881,6.089020779085986e-05,8.136114510099273e-05,0.11009966444458778,0.0031282491387899106,0.0035452998629416426,0.00032222962482500466,5.0323507532320376e-05,0.00012484186102408414,0.00014404556700522213,0.0038986268809589634,0.0008141010865295247,0.00030695897217593,6.329382623845743e-05,1.0366055298115293e-05,4.8044036544189374e-06,0.0033249981355794682
2015-02-25 00:00:00+00:00,0.002114243618794358,0.0013891811304471936,0.017153563822212822,0.8527165348392217,6.150708467044645e-05,8.174123745425641e-05,0.11063298340935895,0.0033582830974054137,0.0036249696347028,0.00039562648194720377,5.553422190491049e-05,0.00012216788873333558,0.0001449225140572933,0.003698692033529532,0.0007626491450590907,0.0003433234427105242,6.520163895840684e-05,1.0704375988100362e-05,5.1058843748528215e-06,0.003263064498468774
2015-02-26 00:00:00+00:00,0.002135318669661556,0.001370024683164635,0.01731253581517345,0.8527654957160772,6.214382640605573e-05,8.557812070838197e-05,0.11024979293127025,0.003295985247004169,0.0036677419367301184,0.0004092258914343341,4.997824811489155e-05,0.0001255105759731688,0.00015536684068021467,0.003665148778440228,0.0007961609100305046,0.00037836754161316074,6.197079330104953e-05,1.0049170373175423e-05,7.463546557827513e-06,0.003396140757285656
2015-02-27 00:00:00+00:00,0.0020849033476419165,0.0013829827001192827,0.01663691883029231,0.8597549581216863,6.0246888847915855e-05,8.3162902832331e-05,0.10397878027497785,0.0032927388292136477,0.0035028209501989788,0.0004174514245707982,4.890169232571703e-05,0.00012258314955765863,0.0001542225227840044,0.0038220862882211676,0.0007845291326288463,0.00040465957097266013,6.171842520588944e-05,9.77780175403402e-06,7.489151721402463e-06,0.003389067994447281
2015-02-28 00:00:00+00:00,0.0020661414414571222,0.0013204988393431072,0.016575489002999422,0.8625645202065484,5.945721630134851e-05,8.49035020232994e-05,0.1012928155078519,0.003220719947172856,0.003484560489706366,0.0003503349564024066,4.500810260634843e-05,0.00011886241169033715,0.00010939900177427848,0.004081683142803298,0.000724433212108586,0.0003804450512437199,6.579717340909517e-05,9.407237099895429e-06,5.169852924102664e-06,0.0034403537045340684
2015-03-01 00:00:00+00:00,0.0020609805507708755,0.0013168044893411483,0.01678700474232885,0.8694874526634154,5.849468710918622e-05,8.397263707665242e-05,0.09392301817202461,0.003218255452735376,0.003451531190327956,0.00034314457159461954,4.1893241153211e-05,0.00011125657692740055,0.00012094840997129608,0.004136556934282027,0.0007975613532691784,0.00041890715797800903,6.452090664780811e-05,1.006245901408297e-05,5.145952795671858e-06,0.003562487851236652
2015-03-02 00:00:00+00:00,0.002070407651810714,0.0012799451767531932,0.01633151015615693,0.8751826288163302,5.454205012547539e-05,8.29876977066423e-05,0.08886931980159542,0.0032029500380934173,0.0033621602748362856,0.000421309821995193,4.380780038977169e-05,0.00011300316363604832,0.00011948551742940997,0.004279165139909625,0.0007081959526310576,0.0004986206344032192,5.722458459337002e-05,1.1815670000628614e-05,5.210645594198799e-06,0.0033057094060091386
2015-03-03 00:00:00+00:00,0.002036047062802479,0.0012600928226027275,0.016383436834290097,0.8876381788701788,5.7600137474751896e-05,7.69753184954498e-05,0.07661240897911457,0.003199638201451286,0.0032235310092024886,0.00031643401485129114,4.4699820995903036e-05,0.0001130639731114121,0.00010781830378101888,0.004067617298272952,0.0008948359808738476,0.0006588731129794267,5.530947791233761e-05,1.000129255214406e-05,5.275588889292743e-06,0.0032381619001676854
2015-03-04 00:00:00+00:00,0.0020138889034319965,0.0012633118343200992,0.016705830823186787,0.8885488927293794,5.4562879819554285e-05,7.781607066728397e-05,0.07490163323135904,0.003168678671446325,0.0033057395211218313,0.0004127575334554707,4.405510597450969e-05,0.00011848909003711566,0.0001265041719906676,0.004234009043108523,0.0008127268297997289,0.0008734892657692032,5.180601359731019e-05,9.787085679664203e-06,6.047696857929113e-06,0.0032699734989975163
2015-03-05 00:00:00+00:00,0.0019737114849318867,0.0012606896107847263,0.016249175080484804,0.8800402337006488,5.6652059823211535e-05,7.688711483364805e-05,0.08438788306559207,0.0031461819651798987,0.0031885094334011027,0.0003240914793877906,5.100758788765613e-05,0.0001143781661794378,0.00013848533306156413,0.004046280384682486,0.0008182316968628221,0.0008054634188484356,5.367048098774789e-05,9.557364584309342e-06,5.310207026923049e-06,0.0032536003648107187
2015-03-06 00:00:00+00:00,0.0020109375509169973,0.0012788318034160887,0.01637705797025955,0.8839995619904557,5.590029847496597e-05,8.093178512900282e-05,0.08070524057560613,0.0032231240346221202,0.0032557784798779923,0.00035432824711554824,4.3212608713319685e-05,0.0001236462617593491,0.00011941120709507988,0.004024201970455442,0.0008394597350946444,0.0005645350933456001,5.4607671348522355e-05,9.508078659523713e-06,5.407226090573803e-06,0.0028743174115638155
2015-03-07 00:00:00+00:00,0.002068856893237607,0.0012761375907351178,0.01633781518147848,0.8869160809751416,5.406232993795159e-05,7.807031956102403e-05,0.0775534428610305,0.003289562220029586,0.003216297974095383,0.00040651234336412385,4.699648810957994e-05,0.00012006509510198486,0.0001340401291815099,0.0041026302795421,0.0008847577349540596,0.0005290127741614198,5.5029681450876865e-05,9.47464629926428e-06,5.994441774466344e-06,0.0029151600408133193
2015-03-08 00:00:00+00:00,0.002032377418473003,0.0012538438641119783,0.016369841141247194,0.8907404507887742,5.157410553350027e-05,7.88961546754956e-05,0.07413500363467479,0.003336070762195588,0.003208000843530073,0.0004119588798024321,3.950848822685105e-05,0.00013669374802001123,0.00012222592319647245,0.004098223868989264,0.0008718716434790147,0.0006348797255269552,5.630971279783747e-05,8.95014145432434e-06,5.916768431977629e-06,0.0024074023868590924
2015-03-09 00:00:00+00:00,0.001989161854519914,0.0012206989534673297,0.015943434585795647,0.8905831320914634,4.905489303600043e-05,7.283658714932328e-05,0.0750072324289592,0.003173253895264472,0.0031249696020033625,0.0004062644419403606,3.742831156565515e-05,0.00014844945379717889,0.00012131126648264715,0.004060790032556376,0.0008710001571983785,0.0005588595414167322,5.241271143028738e-05,8.220393528709202e-06,6.099642872789759e-06,0.0025653891555521666
2015-03-10 00:00:00+00:00,0.0020335839039601817,0.001224972026020313,0.01643699972646097,0.89461874085591,4.615978613620107e-05,7.675794157384169e-05,0.0708601130418959,0.003182573207728804,0.0030232730127289333,0.00040412286743731054,3.679154354673096e-05,0.0001524513601648376,0.00013519221711927798,0.0034669540826173057,0.0009817464683124619,0.0005057435303840291,5.2770176629884985e-05,7.501639518411881e-06,5.441506829582931e-06,0.002748111105025068
2015-03-11 00:00:00+00:00,0.001995705058557396,0.0012114231860783674,0.0163342434523189,0.8949532152544041,5.032793785227465e-05,7.352720452204195e-05,0.07075124692135015,0.0030964561590277936,0.0030961756730701873,0.00040439767404154103,3.427044191759997e-05,0.00016115825742396344,0.00012372833844448688,0.0035219106552221158,0.0008030588250011279,0.0004282964215344886,5.3488065190714474e-05,7.987780543853896e-06,5.411384800339544e-06,0.0028939713086986295
2015-03-12 00:00:00+00:00,0.00198519119746236,0.0012136625834269163,0.016566632621307996,0.893737131662864,4.83470174687357e-05,7.53637249732707e-05,0.07202581767950668,0.003025901529029459,0.0030632616576883693,0.0003972694781907324,3.333153739106501e-05,0.00014407835680790864,0.0001406206714856361,0.003479488263914586,0.0008343252174060285,0.0004876512980780657,5.389286755300332e-05,8.286198623018526e-06,5.374360397563019e-06,0.0026743720764247003
2015-03-13 00:00:00+00:00,0.0020226568179435864,0.0012190596735906854,0.016746159437986418,0.8904833413863705,4.764584031076551e-05,7.378948809728018e-05,0.07509918209853494,0.0029988115763045988,0.0031107989716338074,0.0003284815367109122,3.354749552166908e-05,0.00016583288894218612,0.00012935596319251774,0.0033863662614120327,0.0008221976716379374,0.0004939037725125227,5.7017195759244846e-05,7.364663275175824e-06,6.767939927501884e-06,0.0027677193203356717
2015-03-14 00:00:00+00:00,0.002011329422889252,0.0011961184861089182,0.01677267288103987,0.885859964566677,4.7694652480581806e-05,7.095700474821435e-05,0.0797560074146143,0.0030304717543251296,0.0031902855165379116,0.00032643711739899895,3.320488099135874e-05,0.00017591688966436185,0.000135558870291348,0.0034314273422889245,0.0007677854399542237,0.0005204537104208501,5.766941676426567e-05,6.870908164403356e-06,5.329011450344336e-06,0.002603844713189733
2015-03-15 00:00:00+00:00,0.0019654163526618357,0.0011844678552342892,0.01676515322755198,0.8890707220926919,4.752473661572442e-05,7.016564518459033e-05,0.07684056998913978,0.0028982442260250055,0.003137287794009894,0.0002513503502839367,3.299751968903397e-05,0.00017206965843860906,0.0001235206367094113,0.0036166525592485747,0.0007505385165070194,0.0005255522098142759,5.770146893309167e-05,8.254834168135497e-06,6.002787176634453e-06,0.0024758075399162853
2015-03-16 00:00:00+00:00,0.0019622947758066835,0.0011750885610226985,0.01664779135365563,0.889052571352143,4.668536801130398e-05,6.755657177100778e-05,0.07676585092596674,0.0029154278501256556,0.0031401345928067444,0.0002173171977060944,3.1246046817445407e-05,0.0001624010930851645,0.00013642702565190947,0.0037726330535911108,0.0007609702483124642,0.0005373080309414446,5.865068839439463e-05,7.874080130379255e-06,5.804989989706585e-06,0.002535966194070386
2015-03-17 00:00:00+00:00,0.0019306051147761295,0.001161901217838247,0.01650800962769881,0.8880139251869621,4.643611517495024e-05,6.609656087160034e-05,0.07774656880628433,0.0028804142528721446,0.0031726284564916915,0.00023982707267133688,3.407348352400063e-05,0.0001665078295232485,0.00012130904763948288,0.003800535863811272,0.0007399792603187653,0.0005586818423503625,6.557911031865629e-05,7.387882991581332e-06,6.120229461189291e-06,0.0027334130384201556
2015-03-18 00:00:00+00:00,0.0019155468152521535,0.0011915070946714116,0.016073287551224457,0.8826285365819247,4.605463588145769e-05,6.874967303101279e-05,0.08327193652955878,0.0028383827423197412,0.0032419843417367095,0.00025913459784897096,3.3655984718485134e-05,0.0001580923648088937,0.0001381727914976833,0.003977828729177152,0.0007848701787067739,0.0006144694819102285,6.0167130412199765e-05,7.032063442470909e-06,5.951441396759928e-06,0.0026846392704799192
2015-03-19 00:00:00+00:00,0.001898769848191382,0.0011953709098959594,0.015976456241935163,0.8844482770751875,4.616465622530364e-05,6.685261745641834e-05,0.08120798435692025,0.002844649914558754,0.003182743260342112,0.00023764164150175135,3.393492956323752e-05,0.00015715667435002567,0.00012513286723685884,0.004271369117873106,0.000826887560283307,0.0006214955637446039,6.448666243341469e-05,7.362071069732309e-06,5.846286275152731e-06,0.00278141774495597
2015-03-20 00:00:00+00:00,0.0019321903830919014,0.001188279158002734,0.016011872355783274,0.884700992640263,4.630503524811153e-05,6.911887606842764e-05,0.08069172632477528,0.002922416236383073,0.003180094572836931,0.0002509336084846008,3.3646414756655455e-05,0.00016181609713602046,0.0001359072006074759,0.004677587105163502,0.0009234234878267361,0.0006405191764049837,6.383779352834131e-05,7.361318261698151e-06,6.351582058411418e-06,0.002355620633318806
2015-03-21 00:00:00+00:00,0.0019099179836525096,0.0011906977664025021,0.015947009188661033,0.8850562858954041,4.616938366988293e-05,6.698880595843789e-05,0.07918104721655603,0.0029616462342326984,0.0031600038570975737,0.0002378448939785927,3.4983053943695655e-05,0.00015483846686161298,0.0001263881241903197,0.0058868860809210884,0.0007827603638850424,0.0006611472314589708,6.287259342748715e-05,7.751318807173736e-06,5.252929639385471e-06,0.00251950861125188
2015-03-22 00:00:00+00:00,0.0019487539329873737,0.001201088992194951,0.01597716580140809,0.8873032034622821,4.6302363997379125e-05,6.392804016610275e-05,0.07711994023119842,0.002839641833839123,0.003100811468580038,0.00023913801361888465,3.427330698976644e-05,0.00015584249475988026,0.00012221821543903047,0.005700396030473009,0.0008004343511241272,0.0006580448393058196,6.212436904382858e-05,7.385593528281804e-06,8.897699992861502e-06,0.0026104089590709874
2015-03-23 00:00:00+00:00,0.001877173663006765,0.001150368533348529,0.015859061583219338,0.8858614303824544,4.638904047697838e-05,6.464004542715728e-05,0.0781800588055803,0.0027845130047423113,0.0032109183533483377,0.00022719301984368916,3.410072450405033e-05,0.00015252000805516093,0.00012198829290585206,0.006179643674840617,0.0008348237552209252,0.0006836143170633432,6.813608688952356e-05,7.053404475979436e-06,6.928384569173762e-06,0.00264944492002767
2015-03-24 00:00:00+00:00,0.0018858276121011082,0.0012016131707979314,0.015952320090283186,0.8828578644167348,0.00010900241995598143,6.316179741705173e-05,0.0800675341467064,0.0027757056719507033,0.003288705695412012,0.0003034343311302067,3.4640549432193664e-05,0.00014724438905644056,0.0001244803201956361,0.006817324888483698,0.0008069571916010194,0.000774380070719743,7.669997708696718e-05,6.554979867534245e-06,5.972960820952458e-06,0.0027005753202465417
2015-03-25 00:00:00+00:00,0.0018895871324868625,0.001219010624703503,0.016218337963714635,0.8876721300550573,4.7884009390163585e-05,6.479092265825452e-05,0.07500547311029561,0.0027156198194629873,0.003325641158865524,0.00025684556611552464,3.461713701254098e-05,0.0001376946364162783,0.00010549258852447667,0.007119532896996813,0.0008119576043150643,0.0007151348375898548,8.052755568823385e-05,6.20470306940616e-06,5.8743529184539865e-06,0.0025676433247184788
